18809,Mine is electric.,'ul lo' janwIj.
18810,He knows his onions.,SojDaj Sovbej.
18811,Tom is black.,Hurgh tam DIr.
18812,I already talked to the cops.,wejHa' ghan'Iq yaSpu'vaD jIjatlhpu'.
18813,Tom went outside to play.,reHmeH Hur jaHpu' tam.
18814,She finally read War and Peace.,tagha' «vaj roj je» laDta'.
18815,I like singing.,jIbom 'e' vIparHa'.
18816,My favorite show starts at eight.,chorghlogh Qoylu'DI' tagh HaSta much vImaSqu'bogh.
18817,"She's on the balcony, isn't she?","'amrI'Daq ghaHtaH, qar'a'?"
18818,His dogs are barking.,welwelwel lutlhen qovIjmeyDaj.
18819,I will leave when he arrives.,jImej pawDI' ghaH.
18820,How did you know that I wasn't sleeping?,jIQongbe'taH chay' 'e' DaSov?
18821,I don't completely trust him.,ghaH vIvoqchu'be'.
18822,There's not much difference between the two schools.,pImqu'be' cha' DuSaQmeyvam.
18823,Can you keep Tom there?,pa' tam DaratlhmoHlaH'a'?
18824,I've already explained it several times.,wejHa' 'oplogh vIQIjpu'.
18825,I succeeded thanks to his advice.,jIQapta' qeSDajmo'.
18826,There was a decomposing snail in the beer bottle.,wornagh balDaq ngoSlI'bogh tera' nagh DIr charwI' tu'lu'.
18827,The beer bottle contained a decomposing snail.,ngoSlI'bogh tera' nagh DIr charwI' ngaS wornagh bal.
18828,"Thanks, but no thanks.","Qo', 'a tlho'."
18829,We saw men with guns.,beH 'uchbogh loDpu' DIleghpu'.
18830,This is your house.,juH qachlIj 'oH qachvam'e'.
18831,Both Tom and I were talking at the same time.,jatlh tam. jIjatlh jIH. quqtaH wanI'meyvam.
18832,Don't you remember us?,juqawbe''a'?
18833,Don't you remember us?,cheqawbe''a'?
18834,Mary is taking a bath.,HaH'eghtaH me'rIy.
18835,"I am sorry, but what's your name again?","jItlhIj, 'a nuq 'oH ponglIj'e'?"
18836,They'll hear us.,nuQoybej.
18837,I think Tom and Mary are probably awake by now.,ghaytan DaH vempu' tam me'rIy je.
18838,Tom has an incredible vocabulary.,Dojbej tam mu'tay'.
18839,The godless woman must be punished.,Qun Hutlhbogh be' HupnISlu'.
18840,The dog is behind the house.,qach 'emDaq 'oHtaH qovIj'e'.
18841,That's all he ever talked about.,reH 'e' neH rIchpu'.
18842,This box will serve as a chair.,quS Da 'aplo'vam.
18843,I need to feed Tom.,tam vIje'nIS.
18844,"Sorry, I'm not interested.","QoS, jISaHbe'."
18845,She glanced down at her feet.,qamDu'Daj qel.
18846,She is proud of her sons.,puqloDpu'mo' Hem.
18847,I think she likes you.,DuparHa' 'e' vIQub.
18848,Did you know that Tom thought that John was Mary's son?,me'rIy puqloD ghaH jan'e' 'e' Qub tam 'e' DaSov'a'?
18849,"It's good, but it isn't good enough.","QaQ, 'ach yapbe'."
18850,Almost everyone has left.,tlhoS mejpu' Hoch.
18851,Tom isn't a good leader.,DevwI' QaQ ghaHbe' tam'e'.
18852,I don't think I scared Tom.,tam vIghIjpu' 'e' vIQubbe'.
18853,I want to live in the city.,veng vIDab vIneH.
18854,I will tell you a story.,lut qaja'.
18855,Tom ended up calling the police.,tagha' ghan'Iq rI' tam.
18856,Where is my sentence?,nuqDaq 'oHtaH mu'tlheghwIj'e'?
18857,I don't understand what I'm saying.,mu'mey vIjatlhbogh vIyajbe'.
18858,Tom will buy a new computer.,De'wI' chu' je' tam.
18859,We don't know the truth yet.,wej vIt wISov.
18860,Where have you put your luggage?,nuqDaq teplIj Dalanta'?
18861,Do you want to risk that?,bISuDrup'a'?
18862,Betty killed her.,HoHta' be'tIy.
18863,You were hurt.,bI'oy'pu'.
18864,Tom wasn't able to stand up.,QamchoHlaHbe' tam.
18865,Is someone chasing you?,Dutlha'taH'a' vay'?
18866,Tom is probably still jealous.,ghaytan ghaltaH tam.
18867,He's been working all day long.,pem naQ vumtaH tam.
18868,I speak a little Hungarian.,loQ maDyar Hol vIjatlh.
18869,We're nurses.,rachwI' maH.
18870,Everybody was wearing gloves.,poghmey tuQtaH Hoch.
18871,Tom is fixing Mary's car.,me'rIy puH Duj tI'lI' tam.
18872,Nothing to do with you.,Dubopbe'chu'.
18873,"I was tired, but I couldn't sleep.","jIDoy', 'ach jIQonglaHbe'."
18874,Are you from our city?,vengmaj ngan SoH'a'?
18875,It's not too spicy?,tlhoy Huybe''a'?
18876,Tom really needs your help.,QaHraj poQbej tam.
18877,A parrot can imitate human speech.,Human QIch lIllaH vIlInHoD.
18878,We're dead.,maHeghpu'.
18879,We're dead.,maHeghbej.
18880,"Why did you become a translator? ""It just sort of happened.""",«qatlh mughwI' DagheSpu'?» «qaSpu' neH.»
18881,Just pray.,Qun yItlhob neH!
18882,"He's coming with us, isn't he?",nutlhej qar'a'?
18883,I married Tom in 2013.,DIS 2013 tam vInayta'.
18884,Tom doesn't deserve punishment.,bIj qotlhbe' tam.
18885,I'm not a refugee.,Haw'wI' jIHbe'.
18886,They said they'd sign the contract.,mab wIqI'rup jatlh chaH.
18887,Tom isn't afraid anymore.,Hajbe'choHpu' tam.
18888,Tom isn't afraid anymore.,DaH Hajbe' tam.
18889,Do you really have to go now?,DaH bImejnISbej'a'?
18890,I'm really hoping to see Tom.,tam vIghom 'e' vItulqu'.
18891,I've always been quiet.,reH jItamtaH.
18892,Tom is quiet.,tam tam.
18893,Have you got a double bed?,cha' ghot QongDaq boghaj'a'?
18894,"Tom wasn't scared of Mary, but Mary was scared of him.","tam ghIjbe' me'rIy, 'a me'rIy ghIj tam."
18895,These people are so weird.,taQqu'bej nuvpu'vam.
18896,I'll try again.,jInIDqa'.
18897,I have already heard this joke.,wejHa' qIDvam vIQoypu'.
18898,I know that Tom is likely to cry.,ghaytan SaQ tam 'e' vISov.
18899,Tom and Mary seemed to know their stuff.,Sojchaj luSovlaw' tam me'rIy je.
18900,I'm not able to do that because I don't have enough money.,Huch vIHutlhmo' vIta'laHbe'.
18901,Alexander died in Babylon.,babIlonDaq Heghpu' 'aleqSanroS.
18902,"Tom is at school right now, isn't he?","DaH DuSaQDaq ghaHtaH tam, qar'a'?"
18903,He came to Japan seven years ago.,Soch ben nIpon ghoSpu'.
18904,I promise you I'll look after you.,qaQorgh 'e' vIlay'.
18905,"She's now in jail, isn't she?","DaH bIghHa'Daq ghaHtaH, qar'a'?"
18906,"But I didn't do anything! ""He's lying!""",«'ach pagh vIta'!» «nep!»
18907,Can we trust them?,DIvoqlaH'a'?
18908,Just call it what it really is.,perna'Daj yIlo' neH!
18909,Friends understand each other.,yajchuq juppu'.
18910,"I know what you're thinking, but it's not true.","buSHachraj vISov, 'ach teHbe'."
18911,"Internationally, almost 900 million people don't have enough to eat.",qo' HochDaq Soj yapbe' lughaj Hut vatlh'uy' nuv.
18912,Tom ran out of paper.,nav natlhpu' tam.
18913,This place is weird.,taQ Daqvam.
18914,Do you want to leave?,bImej DaneH'a'?
18915,She must really like you.,DuparHa'qu'bej.
18916,You know that I hate it.,vImuS 'e' DaSov.
18917,My children love me.,mumuSHa' puqpu'wI'.
18918,Tom is fat and everyone makes fun of him.,pI' tam 'ej luvaq Hoch.
18919,He stole her watch.,tlhaqDaj nIHpu'.
18920,Why did she choose me?,qatlh muwIvta'?
18921,I thought that you said you could swim.,bIQallaH bIjatlhpu' 'e' vIQub.
18922,I thought that you said that you could swim.,bIQallaH bIjatlhpu' 'e' vIQub.
18923,I thought that this might interest you.,ghaytan tlhIHvaD Daj 'e' vIQub.
18924,I thought you said that you could swim.,bIQallaH bIjatlhpu' 'e' vIQub.
18925,I thought that I asked you to come alone.,nIteb chojaH 'e' qatlhobta' 'e' vIQub.
18926,I'm not sure that I really understand this.,Dochvam vIyajqu'bejbe'.
18927,I thought you didn't have a boyfriend.,parmaqqay Daghajbe' 'e' vIQub.
18928,I thought that for sure I was going to die.,jIHeghbej ngugh 'e' vIQub.
18929,Do you know anyone who's gone to Australia?,'aSralya' Suchbogh nuv'e' DaSov'a'?
18930,I'm training every day.,Hoch jaj jIqeq.
18931,It wasn't raining when I left.,SISbe' jImejDI'.
18932,"Tom is a schoolteacher, isn't he?",DuSaQ ghojmoHwI' ghaH qar'a' tam'e'?
18933,Let me go and buy some bread.,jImej 'ej tIr ngogh vIje' 'e' yIchaw'!
18934,"Tom was unlucky, wasn't he?","Do'Ha' tam, qar'a'?"
18935,It has been fine since last Friday.,qaSpu'DI' buqjaj vorgh QapbejtaH.
18936,She tried her best to look busy.,Qu'mey law' turnISlaw' 'e' nIDchu'qu'.
18937,I know you aren't planning on staying here for a long time.,qaStaHvIS poH nI' naDev bIratlh 'e' Danabbe' 'e' vISov.
18938,Tom stayed in bed until lunchtime.,qaSpa' megh poH QongDaqDaq ratlhtaH tam.
18939,I have not yet read the book you are talking about.,wej paq borIchbogh vIlaDpu'.
18940,Such is my principle.,qangtlhInwIj 'oH.
18941,"If you have the time, could you come to my office at 2:30?",poH Daghajchugh cha'vatlh wejmaH rep yaHwIj pa' DaghoSlaH'a'?
18942,I told Tom it was a risk.,tam vIja' bISuD.
18943,Tom doesn't want to be like his father.,vavDaj rurbe' neH tam.
18944,No arrests were made.,pagh qoplu'pu'.
18945,They say that they're good at juggling.,jIjaDchu'taHvIS jIpo' jatlh.
18946,She's just not good at dancing.,mI'taHvIS po'be'ba' neH.
18947,Tom hasn't yet been asked to leave.,mej tam wej net tlhob.
18948,He said that he wasn't done.,wej jIta' jatlh ghaH.
18949,Are we going to have to sleep here?,naDev maQongnIS'a'?
18950,The door is red.,Doq lojmIt.
18951,We can't even be certain that it was Tom we saw.,tam'e' wIleghchu'pu' vabDot 'e' wISovlaHbejbe'.
18952,Have you ordered the food?,Soj Davunpu''a'?
18953,Where are our children?,nuqDaq chaHtaH puqma''e'?
18954,He writes a poem with his sister.,ghuQ qonlI' 'ej tlhej be'nI'Daj.
18955,These apples are all rotten.,non 'epIl naHmeyvam Hoch.
18956,You seem to be a strong swimmer.,QalwI' HoS SoHlaw'.
18957,Tom isn't going to come home.,juH cheghbe'bej tam.
18958,The centipede was crawling across the table.,'eDtaHvIS Humlaw' raS chIq.
18959,Why are they questioning him?,qatlh luyu'taH?
18960,A new teacher's going to take charge of this class.,HaDwI'pu' ghomvam rangrup ghojmoHwI' chu'.
18961,Tom is going to be getting home soon.,tugh juH chegh tam.
18962,She speaks English with an odd accent.,DIvI' Hol jatlhtaHvIS jum QIch wab Ho'DoS SarDaj.
18963,Mary will likely be very hungry when she gets home.,juH pawDI' me'rIy ghaytan ghungqu'.
18964,They drink water.,bIQ lutlhutlh.
18965,We meet once a month.,qaStaHvIS wa' jar wa'logh maghom.
18966,We are on the way home.,juH wIcheghlI'.
18967,Mary didn't even let Tom kiss her.,vabDot chop tam 'e' chaw'be' me'rIy.
18968,We can't fire Tom.,tam wISughHa'laHbe'.
18969,The war isn't over yet.,wej rIn noH.
18970,The water in the swimming pool suddenly turned green.,pay' SuDchoH QalmeH DoQmIv'a' bIQ.
18971,You're really too kind.,bInaHHa'qu'bej.
18972,I am going to wash my hands.,ghopDu'wIj vISay'moH.
18973,The railway station is in the centre of town.,veng botlhDaq 'oH manggha'e'.
18974,Did Tom protest?,morghpu''a' tam?
18975,I changed the lock on my door.,lojmItwIj Durghang vIchoHta'.
18976,Life in the countryside is simpler than life in the city.,Hatlh yIn nap law' veng yIn nap puS.
18977,I'd never kissed Tom until yesterday.,qaSpa' wa'Hu' not tam vIchoppu'.
18978,"Well, what happens now?","toH, DaH qaS nuq?"
18979,Tom's busy.,Qu'mey turnIStaH tam.
18980,Tom may leave if he wants to.,"neHchugh tam, mej net chaw'."
18981,Put the box over there.,pa' 'aplo' yIlan.
18982,Ziri has got to wash his hair.,jIbDaj Say'nISmoH SIyrIy.
18983,He allowed me to use his computer.,De'wI'Daj vIlo' 'e' chaw'.
18984,I have a fear of heights.,mughIj Daqmey jen.
18985,Meg looks just like her mother.,SoSDaj rurbej megh.
18986,I've been trying to convince Tom.,tam vIpon 'e' vInID.
18987,This is really good news.,QaQbej De' chu'vam.
18988,Keep an eye on my suitcase while I buy my ticket.,'elmeH chaw'wIj vIje'taHvIS leng buqwIj yI'av!
18989,She married a musician.,muchwI' naypu'.
18990,"He's young, but he has a white beard.","Qup, 'ach rol chIS ghaj."
18991,Tom sat on the bus next to Mary.,lupwI'Daq me'rIy retlhDaq ba' tam.
18992,Butterflies of this species are now extinct.,DaH loq Su'wan ghew mutvam.
18993,I seldom do that on Mondays.,DaSjaj pIjHa' 'e' vIta'.
18994,Japan has many different characteristics.,Sarbogh DI'onmey law' ghaj nIpon.
18995,It's good enough.,yap.
18996,A diplomat is a man who always remembers a woman's birthday but never her age.,be' qoS reH qawbogh 'ej nenDaj not qawbogh loD ghaH gharwI''e'.
18997,I need a clean knife.,taj Say' vIpoQ.
18998,We're looking for my book.,paqwIj wInejtaH.
18999,The goat is the poor man's cow.,mIpHa'wI' tangqa' 'oH gha'cher'e'.
19000,You look confused.,bImISlaw'.
19001,"Tom is bright, but Mary isn't.",val tam 'a valbe' me'rIy.
19002,How many apples were in the box?,'aplo'Daq 'epIl naH 'ar lutu'lu'pu'?
19003,Farmers buy new seeds every year.,Hoch DIS raS'IS chu' je' wIjwI'pu'.
19004,You need to get some rest.,loQ bIyevnIS.
19005,The sky will remain overcast during the morning.,qaStaHvIS po chal lutlhoDchu'taH 'engmey.
19006,They stole it from you.,tlhIHvo' lunIHpu'.
19007,He took his book.,qapDaj tlhap.
19008,It seems that there is also nobody at home.,juHDaq ghaHtaHlaw' pagh'e'.
19009,What did Tom do last night?,wa'Hu' ram nuq ta' tam?
19010,Tell me a story.,lut HIja'!
19011,The man watches me.,mubej loDvetlh.
19012,I need you to come home right now.,DaH juH DacheghnISqu'.
19013,You have to allow Tom to go.,tlheD tam 'e' Dachaw'nIS.
19014,He unlocked his office door.,yaHDaj lojmIt ngaQHa'moH.
19015,I've never killed nor injured anyone.,not vay' vIHoHpu' qoj vIrIQmoHpu'.
19016,Tom wants to buy Mary a fur coat.,me'rIyvaD veDDIr wep je' neH tam.
19017,She never talks about her childhood.,not naH jajmeyDaj rIch.
19018,"I used to drink a lot of cola, but now I only drink water.","pa'logh qo'la' 'awje' law' vItlhutlhpu', 'ach DaH bIQ neH vItlhutlh."
19019,We will discuss that later.,SIbI'Ha' 'oH vIrIchrup.
19020,I'm looking for the people who are running this hotel.,mebpa'meyvam vu'bogh nuvpu' vInejtaH.
19021,I'm not choosing them.,chaH vIwIvbe'.
19022,Are you afraid of a little girl?,DughIj'a' be'Hom Qup?
19023,I have to do taxes.,'apmey vIDIghnIS.
19024,This is your house.,juH qachraj 'oH.
19025,I had to run to catch the bus.,lupwI' vISIchmeH jIqetnISpu'.
19026,It reminds me of her.,jIHvaD ghaH qawmoH.
19027,Don't talk to strangers.,HujwI'pu'vaD yIjatlhQo'!
19028,"My tooth ached when I had ice cream, so I might have a cavity.","nIm qulcher taD vISoptaHvIS 'oy' Ho'wIj, vaj chaq QemjIq tu'lu'."
19029,Both Tom and I grew up in Australia.,'aSralya'Daq manenchoHpu' tam jIH je.
19030,I'm in prison now.,DaH bIghHa'Daq jIHtaH.
19031,We have something for them.,chaHvaD vay' wIghaj.
19032,Why are you home?,qatlh juHDaq tlhIHtaH?
19033,Tom and Mary showed their schedule to me.,Deryatchaj mu'ang tam me'rIy je.
19034,It's going to be hot tomorrow.,wa'leS tuj muD Dotlh.
19035,It's me Tom has a problem with.,tamvaD jIqay' jIH'e'.
19036,Music from my home makes me cry.,muSaQmoH juHwIj QoQ.
19037,I immediately stopped laughing.,jIHagh SIbI' 'e' vImev.
19038,That is the book I want to read.,paqvam'e' vIlaD vIneH.
19039,Why do you ask that?,qatlh Daghel?
19040,Tom was once a translator.,pa'logh mughwI' ghaHpu' tam'e'.
19041,Do you know the meaning of this word?,mu'vam jIyweS boSov'a'?
19042,Tom thinks that Mary will do that tomorrow.,wa'leS 'oH tur me'rIy 'e' Qub tam.
19043,Tom thinks I'm dead.,jIHeghpu' 'e' Qub tam.
19044,I have almost finished War and Peace.,tlhoS «veS roj je» vIlaDta'.
19045,Everyone ignored us.,nubuSHa' Hoch.
19046,Arrogant people are often mean.,pIj qej 'eDjenpu'.
19047,How old are Tom and Mary now?,ben 'ar boghpu' tam me'rIy je?
19048,It's vitally important.,potlhqu'bej.
19049,Count me in!,jIjeSrupbej!
19050,I don't have plans.,nabmey vIghajbe'.
19051,You're only deceiving yourself.,bItoj'eghtaH neH.
19052,My parents shall be proud of me.,jIHmo' Hembej qaytu'pu'wI'.
19053,Tom walks like he's an old man.,yIttaHvIS tam qanwI' rur.
19054,It seems that Jeff knows who she is.,ghaH ghovlaHlaw' jev.
19055,Tom could be hurt.,chaq rIQ tam.
19056,Didn't you call Tom?,tam DarI'pu'be''a'?
19057,"We're saying ""Thank you"" to the great King.",voDleH DunvaD «pItlho'neS» majatlh.
19058,Tom will be here in a few minutes.,'op tup pIq paw tam.
19059,I wish I were a good singer.,bomwI' QaQ jIH 'e' vIjIn.
19060,"You fired Mary, didn't you?",me'rIy DaSughHa'ta' qar'a'?
19061,Don't ask any more questions.,yIghelqa'Qo'!
19062,Tom has one son and two daughters.,"wa' puqloD, cha' puqbe' je ghaj tam."
19063,"Mary isn't so beautiful, but she has a great personality.","'IHqu'be' me'rIy, 'ach loy'qu'bej."
19064,Pigs are very smart.,valqu' Suy'.
19065,Who'll take care of the dog while we're away?,qovIj Qorgh 'Iv maDachtaHvIS?
19066,We met them by accident at the bus terminal.,bong lupwI' mangghaDaq maghompu'.
19067,I'll stay here.,naDev jIratlh.
19068,Tom knew that Mary was dead.,Heghpu' me'rIy 'e' Sov tam.
19069,Suddenly my computer stopped working.,pay' Qap 'e' mev De'wI'wIj.
19070,Mary can stay if she wants to.,ratlhlaH me'rIy neHchugh.
19071,Stop for a moment.,loQ yImev!
19072,Tom assumed everybody in the room knew that Mary couldn't understand French.,vIraS Hol yajlaHbe' me'rIy 'e' luSov pa'vamDaq chaHtaHbogh Hoch'e' 'e' pIH tam.
19073,I can't find Tom. I've looked everywhere.,tam vISamlaHbe'. Dat jInejpu'.
19074,Why do you keep lending money to Tom?,qatlh tamvaD Huch DanojtaH?
19075,Why can't you find the hospital?,qatlh ropyaH qach boSamlaHbe'?
19076,You're not an idiot.,qoH SoHbe'.
19077,Tom and Mary are on their way back here.,naDev lucheghlI' tam me'rIy je.
19078,"To be honest, I disagree with you.","jIyuDHa'chugh, cha' DoSmey DIqIp."
19079,"When I pressed the button, the bell rang.",leQ vI'uy'DI' tlhen 'In.
19080,Today we are going to study the verbs “ser” and “estar”.,DaHjaj wotmey «ser» «estar» je DIHaD.
19081,What are the children doing? Are they sleeping or playing?,nuq luturtaH puqpu'? Qong'a'? reH'a'?
19082,I haven't smoked for ages.,"qaStaHvIS DISmey law', tlhIch vIpurbe'."
19083,Is he accusing us?,nupum'a'?
19084,Tom thinks that Mary is ugly.,moH me'rIy 'e' Qub tam.
19085,Tom is unlikely to get married.,ghaytanHa' tlhogh tam.
19086,"Can you pass me the salt, please? ""Where is it? I can't see here."" ""It's behind the bottle."" ""Oh, yes. I've found it.""","«jIHvaD qut na' yInob!» «nuqDaq 'oHtaH? vIleghlaHbe'.» «bal 'emDaq 'oHtaH.» «toH, bIlugh. vItu'.»"
19087,I'm definitely falling in love.,vay' vIparHa'choHbejlI'.
19088,It's a robot.,qoq 'oH.
19089,It's a very old picture.,mIllogh ngo'qu' 'oH.
19090,I am eating a banana.,banan naH vISoptaH.
19091,She works hard and never complains.,pe'vIl vum 'ej not bep.
19092,Tom and Mary will likely never see each other again.,ghaytan leghchuqqa'be' tam me'rIy je.
19093,"Tom didn't tell Mary, did he?","me'rIy ja'be'pu' tam, qar'a'?"
19094,Tom goes to church every Sunday morning.,Hoch jaj wa' po chIrgh jaH tam.
19095,"Mary wanted to go, but she couldn't.","ghoS neH me'rIy, 'a ghoSlaHbe'."
19096,It arrived today.,DaHjaj paw.
19097,Tom can't find his watch.,tlhaqDaj SamlaHbe' tam.
19098,The custom comes from China.,jungwoq 'oH tIghvam mung'e'.
19099,There is a large fly in the room.,pa'Daq ghew tIn tu'lu'.
19100,He isn't like me.,mururbe'.
19101,Let's fall in love.,mamuSHa'chuqchoHjaj!
19102,"You're not joking, are you?",bIqIDbe' qar'a'?
19103,"Tom is with his friends, isn't he?",juppu'Daj tlhejtaH qar'a' tam?
19104,Good thing she came back.,Do' cheghta'.
19105,They eat meat very rarely.,pIjHa' Ha'DIbaH luSop.
19106,I just hope Tom and Mary are fine.,pIv tam me'rIy je 'e' vItul neH.
19107,"Tom has questions, too.",ghel neH je tam.
19108,Tom isn't really sure yet.,wej Sovchu' tam.
19109,What was the plan?,nab yIngu'!
19110,What was the plan?,nuq 'oHpu' nabvetlh'e'?
19111,"Who is she? ""She is my mother.""",«'Iv ghaH?» «SoSwI' ghaH.»
19112,Tom leaves in a few days.,'op leS mej tam.
19113,Tom thought Mary might kiss John.,chaq jan chop me'rIy 'e' Qub tam.
19114,Where did Tom get that?,nuqDaq Dochvetlh Hevpu' tam?
19115,I won't let Tom go to Australia.,'aSralya' jaH tam 'e' vIchaw'Qo'.
19116,I can't take Tom's money.,tam Huch vItlhaplaHbe'.
19117,Love has blinded you.,Duleghbe'moHpu' parmaq.
19118,"But for my brother's help, I would have drowned.","muQaHbe'pu' loDnI'wI' net jalchugh, vaj jIvIQbejpu'."
19119,Tom and Mary aren't used to the food here.,naDev Soj lubItlhbe' tam me'rIy je.
19120,"Tom and Mary are both very nervous, aren't they?",bItqu' qar'a' tam me'rIy je?
19121,There's nothing in there.,qoDDaq pagh tu'lu'.
19122,Does Tom stay with you when he's in Australia?,"juHlIjDaq ratlh'a' tam, 'aSralya'Daq ghaHtaHvIS?"
19123,I read a French book.,vIraS Hol paq vIlaDpu'.
19124,"It's good, but it's not good enough.","QaQ, 'a yapbe'."
19125,Tom finally arrived at 2:30.,tagha' cha'vatlh wejmaH rep paw tam.
19126,You don't look like you're happy.,bIQuchbe'law'.
19127,We're nearly finished.,tlhoS wIta' rIntaH.
19128,I've decided not to leave.,jImejbe' 'e' vIwuq.
19129,Is it far away?,Hop'a'?
19130,"Yes, I love it.","HISlaH, vImuSHa'."
19131,I want to sit down.,jIba'choH vIneH.
19132,I won't let him interfere.,nIS ghaH 'e' vIchaw'Qo'.
19133,Tom was rejected.,tam lajQo'lu'pu'.
19134,Tom disappointed Mary.,me'rIy belHa'moH tam.
19135,The large flower is blue.,SuD 'InSong tIn.
19136,What is knowledge?,nuq 'oH Sov'e'?
19137,"As I make my coffee, anxiety assails me, because I think about tomorrow.",qa'vIn vIvuttaHvIS jIQepqu'choH wa'leS vIbuSmo'.
19138,What school do you go to?,DuSaQlIj yIngu'!
19139,Let Mary buy what she wants.,Dochmey neHbogh je' me'rIy 'e' yIchaw'!
19140,"Don't tell me, tell Tom.","HIja'Qo', tam yIja'!"
19141,Tom has hit me.,muqIppu' tam.
19142,We like our job.,Qu'maj wIparHa'.
19143,I think I'm pretty good at French.,vIraS Hol vIjatlhlaHqu' 'e' vIQub.
19144,I don't need your help right now.,DaH QaHlIj vIpoQbe'.
19145,I wish school would disappear forever!,ngabchu' rIntaH DuSaQ 'e' vIjIn.
19146,Does Tom swim every day?,Hoch jaj Qal'a' tam?
19147,I didn't realize that you were awake.,bIvempu' 'e' vItlhojbe'.
19148,While looking at the flowers I thought suddenly that humans too had a good side. It's humans who discovered the beauty of flowers and it's also humans who can appreciate them.,'InSongmey vIbejtaHvIS pay' jIHIt: 'ay' QaQ ghaj je Human. 'IH 'InSongmey 'e' lutu' Humanpu''e' 'ej bIH Ho'laH Humanpu''e'.
19149,She's not confident.,baw'be'.
19150,"Tom doesn't really know, does he?","Sovchu'be' tam, qar'a'?"
19151,Let's step inside.,"Ha', ma'el."
19152,Are those your kids?,puqpu'ra' chaH'a'?
19153,Please pay at this counter.,raSvamDaq yIDIl!
19154,Tom returned from the kitchen carrying a pot of coffee.,vutpa'vo' chegh tam 'ej qa'vIn HIvje' qeng.
19155,I object to her going there alone.,"nIteb pa' jaHmo' ghaH, jIbep."
19156,I wish you would reconsider.,bIqelqa' 'e' vIjIn.
19157,I'm not saying that you're ignorant.,bIjIv jIjatlhbe'.
19158,I think I'll help Tom out.,tam vIboQrup 'e' vIQub.
19159,Eat it with your fingers.,SuSopmeH nItlhDu'raj tIlo'!
19160,Eat it with your fingers.,bISopmeH nItlhDu'lIj tIlo'!
19161,The school is only a five-minute walk.,DuSaQ ghoSlu'meH vagh tup neH lIDnISlu'.
19162,We forgot to buy cake!,chab wIje'nISpu' 'e' wIlIj!
19163,I think that Tom is arrogant.,nguq tam 'e' vIQub.
19164,Please come on the twentieth.,jaj cha'maHDIch yIpaw!
19165,Do I have to change planes in London?,lanDanDaq latlh muD Duj vItIjnISchoH'a'?
19166,Me without you is like a body with no soul.,"SoH qaHutlhchugh jIH, qa' Hutlhbogh porgh'e' vIrur."
19167,"If you say that to your mother, she'll kill you!",SoSlI' Daja'chugh DuHoHbej!
19168,Tom was really trying to help.,QaH 'e' nIDqu'bej tam.
19169,I don't think that Tom understands French.,vIraS Hol yaj tam 'e' vIQubbe'.
19170,Tom brought Mary some water.,me'rIyvaD bIQ qem tam.
19171,My camera is much better than his.,loQHa' mIllogh qonwI'wIj QaQ law' mIllogh qonwI'Daj QaQ puS.
19172,That incident changed Tom's life.,tam yIn choHpu' wanI'vetlh.
19173,Tom is just a teenager.,HojnIy ghaH neH tam'e'.
19174,Why aren't Tom and Mary doing something?,qatlh vangbe' tam me'rIy je?
19175,She's Argentinian.,'arHentInya'ngan ghaH.
19176,We've written to them.,chaHvaD maghItlhta'.
19177,A teacher must not laugh about a pupil who has made a mistake.,Qaghbogh ghojwI' nuSbe'nIS ghojmoHwI'.
19178,We haven't bought any bread.,tIr ngogh wIje'be'pu'.
19179,Let's have lunch here.,naDev megh wISopjaj.
19180,I'd like to do something else.,jaS jIvang vIneH.
19181,The boat was clean.,Say' bIQ DujHom.
19182,"Our teacher said: ""Of course you can.""",jatlh ghojmoHwI'ma': «'e' vIchaw' net Sov.»
19183,"Yesterday, I bought a book.",wa'Hu' paq vIje'ta'.
19184,"The moon isn't hollow, Tom.","woDbe' maS, tam."
19185,He cares about his health.,pIvtaHghachDaj Qorgh.
19186,"He's somewhat hard of hearing, so please speak louder.","loQ QoylaHchu'be', vaj pe'vIl yIjatlh!"
19187,Tom won't be able to solve the problem alone.,nIteb SengHa'laHbe' tam.
19188,Tom was interrogated for three hours.,qaStaHvIS wej rep tam yu'lu'taH.
19189,I have known her for years.,qaStaHvIS vagh DIS vISov.
19190,Tom didn't want anybody to know that he couldn't understand French.,vIraS Hol yajlaHbe' 'e' Sov pagh neH tam.
19191,I forgot that.,vIlIjpu'.
19192,They call each other names.,tIchchuq.
19193,Where did you take your socks off?,nuqDaq paSloghlIj DatuQHa'moHpu'?
19194,I wouldn't like being a judge.,"noHwI' jIH net jalchugh, ghaytan ghu'vam vIpar."
19195,Not all of those men are doctors.,Qel chaHbe' loDpu'vetlh Hoch'e'.
19196,Help is still needed.,QaH poQlu'taH.
19197,I wasn't permitted to see her.,vIlegh net chaw'be'.
19198,I'm not going alone.,nIteb jItlheDQo'.
19199,Absolutely meaningless; everything is meaningless.,potlhbe'chu'; potlhbe' Hoch.
19200,Who is more intelligent?,'Iv val law' latlh val puS?
19201,Both your brothers are teachers.,ghojmoHwI'pu' chaH cha' loDnI'lI''e'.
19202,The rumor may or may not be true.,chaq teH joSvam; chaq teHbe'.
19203,Mary looks like she's frustrated.,moghlaw' me'rIy.
19204,I listen to what Tom tells me.,mu'mey'e' muja'bogh tam vI'Ij.
19205,I don't want any help.,QaH vIneHbe'.
19206,I think that maybe Tom and I could be friends.,chaq jup DImojlaH tam jIH je 'e' vIQub.
